amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
3229794,Wire Transfer,True,True,True,False,False,none,False,True,False,True,False,False,grey,False,Switzerland,China
1245473,SWIFT,True,True,True,False,True,none,True,True,False,False,False,False,none,False,China,Brazil
4167967,Check,False,True,True,False,True,grey,True,True,False,True,True,True,none,True,Switzerland,United States
2734376,Crypto,True,True,True,True,True,black,False,False,False,False,True,False,grey,True,United Kingdom,United States
4238228,Crypto,True,True,False,True,True,none,True,False,True,True,False,True,black,True,India,United Kingdom
3357100,Wire Transfer,False,False,False,False,True,black,False,True,True,False,True,True,black,True,Brazil,Brazil
198574,SWIFT,False,False,True,True,True,grey,True,False,True,False,False,True,black,True,United States,Brazil
1341615,Check,False,True,False,True,True,grey,False,True,True,False,False,True,black,True,Russia,United Kingdom
3007502,Crypto,False,False,True,True,True,none,False,False,False,False,False,True,black,True,Switzerland,Russia
4404577,Wire Transfer,True,True,False,False,True,none,True,True,True,True,True,True,grey,True,United States,Brazil
778738,ACH Transfer,True,True,True,False,False,grey,True,False,False,False,False,True,grey,True,India,United States
883394,Check,True,False,True,False,False,black,False,False,True,True,True,False,none,True,Switzerland,Germany
2482873,Wire Transfer,True,True,False,False,True,none,False,True,True,False,False,False,none,True,India,Germany
3241751,SWIFT,False,True,True,False,True,none,True,False,False,True,False,False,grey,True,China,Brazil
1821241,Crypto,False,True,False,True,False,grey,True,False,True,False,False,False,grey,True,United States,Russia
4171621,Check,True,True,False,True,True,grey,True,True,True,True,True,False,none,False,Germany,Brazil
3223440,SWIFT,True,True,False,True,False,none,False,True,False,True,False,False,grey,True,Germany,Russia
143844,ACH Transfer,True,False,False,True,False,grey,True,True,True,False,False,False,black,True,China,United Kingdom
1791315,ACH Transfer,False,False,True,False,True,none,True,True,False,True,False,False,grey,False,Switzerland,Switzerland
3775436,SWIFT,True,True,False,True,False,grey,True,True,False,False,True,False,black,False,Brazil,Russia
554505,Wire Transfer,False,True,False,False,False,grey,True,False,True,True,False,True,none,True,India,Russia
3639653,Check,False,True,True,False,False,black,False,True,False,False,True,False,grey,True,China,India
1704635,ACH Transfer,False,False,True,False,False,black,False,False,True,True,False,False,grey,True,United Kingdom,Switzerland
4468201,Wire Transfer,True,True,False,True,False,black,True,True,False,True,False,True,black,False,United Kingdom,Brazil
2298611,Check,True,False,False,True,True,black,False,True,True,True,True,False,none,False,China,China
1048918,Crypto,False,False,False,False,True,grey,False,True,False,False,True,False,grey,False,China,Germany
2118836,Check,True,True,False,False,True,none,True,True,True,False,True,True,black,True,United States,Russia
2668422,Wire Transfer,False,True,False,False,True,grey,False,False,False,True,True,False,none,False,United States,China
3752991,Wire Transfer,True,True,True,False,True,grey,False,False,False,True,False,False,none,False,Brazil,Russia
2394243,Wire Transfer,False,True,False,True,True,black,False,True,True,False,True,False,none,False,Germany,Russia
231951,SWIFT,False,True,True,True,False,none,True,False,True,False,True,True,black,True,Brazil,India
4121638,Crypto,False,False,False,False,True,grey,True,True,True,False,False,True,black,True,Brazil,Germany
4694185,Check,True,False,False,True,True,grey,True,True,False,False,True,True,none,True,India,Germany
1044126,Check,True,True,False,False,False,grey,False,True,True,False,True,False,black,False,United States,China
4478696,Crypto,True,False,True,True,False,black,True,True,False,False,True,True,grey,False,India,China
4613003,Wire Transfer,False,False,False,True,True,black,True,True,False,False,False,False,none,True,United Kingdom,Brazil
2727873,ACH Transfer,True,False,False,True,False,black,True,False,True,False,False,False,none,False,Russia,China
2001755,Crypto,False,True,True,True,True,grey,False,False,False,False,True,True,grey,True,Russia,United Kingdom
4799565,Wire Transfer,True,False,True,False,True,grey,True,True,True,False,False,True,grey,False,Russia,Brazil
4117938,ACH Transfer,False,True,True,True,True,black,False,True,True,True,False,False,none,False,United States,Russia
2926973,Crypto,True,True,False,False,False,black,False,False,True,True,True,True,black,True,Russia,United Kingdom
2575790,Check,True,False,True,False,False,black,True,True,True,False,True,False,black,True,Germany,United Kingdom
3612394,SWIFT,True,True,False,False,True,grey,True,False,False,False,True,False,none,False,Russia,Brazil
930484,Check,False,True,True,False,False,grey,False,True,False,True,False,False,none,False,Brazil,China
1664848,SWIFT,False,True,True,False,True,black,True,False,True,False,True,False,grey,True,United States,Switzerland
233314,Check,True,False,False,True,False,none,True,False,False,True,False,True,grey,False,China,Russia
1726863,Check,True,False,False,True,False,black,True,True,False,False,True,True,grey,False,United Kingdom,Germany
4824746,Crypto,True,False,True,True,False,grey,True,True,True,False,False,False,black,False,Brazil,Russia
849684,Crypto,True,False,True,False,True,black,False,True,True,True,True,False,none,True,India,China
1918817,SWIFT,True,True,False,True,False,black,True,False,False,True,False,False,grey,True,Russia,Germany
2446217,Check,False,True,False,False,True,none,False,False,False,True,True,False,none,False,India,United States
740592,Wire Transfer,True,False,True,False,True,grey,False,True,False,False,True,True,none,True,United Kingdom,China
2982187,Check,True,True,False,True,True,grey,True,True,True,True,False,True,none,True,China,Switzerland
4350831,SWIFT,False,False,False,False,False,none,True,False,False,False,True,False,none,False,Brazil,China
4399238,Wire Transfer,False,True,False,False,False,none,False,False,False,False,True,True,none,False,India,Brazil
422891,Check,False,False,True,True,True,none,False,False,False,False,True,True,none,False,Brazil,Germany
776742,Crypto,True,False,True,False,True,grey,True,True,True,True,False,True,black,True,Switzerland,Brazil
1615525,Crypto,False,False,False,False,True,grey,False,False,False,False,False,False,none,True,Switzerland,China
4077424,SWIFT,True,True,False,False,True,none,True,True,False,True,False,True,none,True,United States,United Kingdom
1773584,SWIFT,True,True,True,False,False,grey,False,True,False,False,True,False,black,True,India,China
958756,SWIFT,True,False,True,False,True,black,True,False,False,True,True,False,grey,True,Brazil,India
4535080,SWIFT,False,False,False,False,False,black,True,True,False,True,True,False,none,True,Germany,Brazil
778806,Wire Transfer,False,True,True,False,False,black,True,False,False,True,True,False,grey,True,India,Russia
1653650,ACH Transfer,True,False,False,False,False,none,True,True,True,False,False,True,black,True,Brazil,China
4578862,Check,True,False,True,True,False,none,False,True,True,True,False,True,grey,False,United Kingdom,Brazil
3421495,SWIFT,True,False,False,True,False,black,False,False,True,False,True,True,grey,False,Brazil,Germany
2557683,ACH Transfer,True,True,True,False,False,none,True,False,False,True,False,True,none,True,China,Germany
4328028,Crypto,False,True,True,False,True,none,False,False,True,False,False,False,none,False,Russia,India
4816157,ACH Transfer,True,False,False,True,True,black,False,False,False,True,False,False,grey,True,Germany,India
820796,SWIFT,False,False,True,False,False,grey,True,True,False,True,True,False,black,True,United Kingdom,Brazil
3979279,Crypto,False,True,True,False,False,black,True,False,True,True,True,False,none,False,India,China
408651,SWIFT,True,True,True,True,True,none,False,False,True,True,False,False,grey,True,Switzerland,United States
3792368,SWIFT,True,False,True,False,False,grey,True,True,False,True,True,False,black,False,United States,United Kingdom
491305,Crypto,True,True,True,True,False,grey,False,False,False,True,True,False,black,True,United Kingdom,China
2657094,Crypto,True,True,True,True,True,black,True,True,False,False,False,True,black,False,Russia,United States
1312207,ACH Transfer,True,False,False,False,True,none,False,False,False,True,True,False,none,False,Brazil,United States
2874539,ACH Transfer,True,True,True,False,False,black,True,False,True,False,True,True,none,True,India,Russia
3795276,Crypto,False,False,True,False,True,grey,False,True,True,True,True,True,none,False,India,Germany
118983,Crypto,True,False,False,False,False,none,True,False,False,False,False,False,black,True,China,India
4426709,SWIFT,True,False,False,False,True,black,False,True,False,True,True,False,grey,True,Russia,Switzerland
2994177,Check,False,False,True,True,True,black,False,True,True,False,True,False,grey,True,China,Germany
3362001,SWIFT,True,False,False,False,False,grey,True,True,False,True,False,False,black,False,India,United Kingdom
4909969,Wire Transfer,True,False,True,False,False,grey,True,False,True,False,True,True,grey,True,Germany,Switzerland
272507,Crypto,True,True,True,True,True,none,False,False,True,False,False,True,none,False,India,India
589212,Wire Transfer,True,True,False,True,True,none,False,True,True,True,False,True,grey,False,Brazil,China
4564404,Wire Transfer,True,False,False,True,False,black,True,True,False,False,False,False,black,True,United Kingdom,Germany
2560729,Wire Transfer,True,False,False,False,True,none,False,True,False,True,True,True,none,True,Russia,Germany
1366654,Wire Transfer,False,False,True,True,False,grey,False,True,True,True,True,True,none,False,Switzerland,India
4066672,SWIFT,False,True,True,True,True,grey,True,True,True,True,True,False,grey,True,Switzerland,Brazil
2227763,Wire Transfer,True,True,False,False,True,none,True,True,False,True,True,True,none,False,Russia,United Kingdom
3001942,Crypto,False,True,False,True,False,black,True,False,False,False,True,False,none,True,Russia,Brazil
933779,Crypto,False,False,True,True,True,grey,False,True,True,False,False,True,black,True,United States,Germany
4726294,Check,True,False,False,False,True,black,True,False,False,True,False,True,none,False,United Kingdom,India
251630,SWIFT,True,True,False,False,True,none,True,True,True,False,True,False,grey,True,Russia,Brazil
938732,SWIFT,True,True,False,True,False,black,True,False,False,False,False,False,grey,True,China,China
2042364,Crypto,True,False,False,True,True,grey,True,True,False,False,False,False,none,False,India,United States
1820902,Check,False,True,False,True,False,none,False,True,False,True,False,True,none,False,United States,Germany
3963824,Check,False,True,True,False,False,grey,False,False,True,False,True,False,black,False,Russia,Brazil
3328482,SWIFT,True,False,False,True,False,grey,False,False,True,True,False,False,grey,True,Germany,Brazil
4727295,Wire Transfer,True,True,False,True,True,black,True,False,True,True,False,False,black,False,China,India
1540354,Check,True,True,True,False,True,grey,False,True,True,False,True,False,black,False,China,Brazil
3885475,Check,True,True,True,False,False,black,False,False,False,False,False,True,grey,False,Germany,United States
4585753,Check,False,False,False,True,False,grey,False,False,False,True,True,False,grey,True,China,Germany
3734466,Check,True,False,False,True,False,grey,True,False,True,True,True,True,grey,True,Brazil,India
1659939,Check,True,True,True,True,True,grey,True,False,True,True,False,True,none,False,India,India
2803332,SWIFT,False,True,True,True,True,none,True,True,False,False,False,False,none,True,United Kingdom,Germany
3500324,ACH Transfer,True,False,False,True,False,grey,True,False,True,True,False,True,black,False,United Kingdom,Russia
324206,Wire Transfer,False,True,False,False,False,none,True,False,False,True,True,False,grey,True,Russia,United States
1657481,SWIFT,True,True,True,False,True,black,True,False,True,True,True,False,black,True,United Kingdom,Brazil
4523448,Crypto,False,True,False,False,True,none,False,True,True,True,True,True,grey,True,India,Brazil
711280,SWIFT,True,True,True,True,False,black,False,True,False,False,False,True,none,True,Switzerland,India
2181231,Check,True,True,False,False,False,none,False,False,True,False,False,False,black,False,Brazil,Switzerland
4046220,Wire Transfer,True,False,False,False,False,none,True,True,True,False,True,True,black,True,Brazil,Switzerland
3429228,ACH Transfer,False,False,True,False,False,none,False,False,False,True,False,True,none,False,Switzerland,Russia
3299578,SWIFT,True,False,True,True,True,black,False,True,False,False,True,False,grey,True,Switzerland,Germany
3343238,Check,True,False,False,True,True,black,True,True,True,True,False,True,none,True,United Kingdom,Brazil
1291339,ACH Transfer,False,False,False,False,False,black,True,False,True,True,False,True,grey,False,Switzerland,China
439881,SWIFT,False,False,True,True,True,grey,True,True,False,False,False,False,none,True,Switzerland,United Kingdom
1302510,SWIFT,False,True,False,True,True,black,False,True,True,True,True,False,grey,True,United Kingdom,United Kingdom
352766,Crypto,True,True,False,False,False,grey,False,False,False,True,True,True,black,True,Switzerland,India
4882595,Wire Transfer,True,False,True,True,True,none,False,False,False,False,False,True,black,False,Russia,Switzerland
3899771,ACH Transfer,True,False,True,True,True,none,False,False,True,True,True,True,black,False,Russia,India
2478873,ACH Transfer,False,False,False,False,True,black,True,True,False,True,True,True,black,False,China,United Kingdom
2465937,Check,False,False,False,False,True,grey,False,True,True,False,False,False,black,False,Russia,Germany
2273452,Wire Transfer,True,False,True,False,True,grey,True,True,True,False,True,True,grey,True,United Kingdom,United States
1865368,Wire Transfer,True,False,False,True,False,black,True,True,True,False,False,False,none,True,United Kingdom,India
3328389,SWIFT,True,True,True,True,True,none,False,False,True,True,True,True,grey,False,United States,United Kingdom
1497185,ACH Transfer,False,False,False,False,False,none,True,True,False,False,True,True,grey,False,China,Russia
1434790,Crypto,True,False,True,False,True,black,True,True,False,False,True,False,none,True,United States,Brazil
1398221,ACH Transfer,True,True,True,True,True,black,True,False,False,True,True,True,black,True,China,Brazil
3064194,Check,True,True,False,True,False,black,True,False,True,True,True,True,grey,True,Germany,Brazil
2007626,Wire Transfer,False,True,True,True,True,grey,True,True,False,True,False,False,none,True,India,United Kingdom
1980818,Crypto,False,True,False,True,True,none,False,False,True,True,False,True,none,True,Russia,China
2431901,Check,True,True,True,False,True,none,False,False,False,True,True,False,black,True,United Kingdom,United States
1584687,SWIFT,False,True,True,True,True,grey,True,False,True,False,False,False,grey,False,United Kingdom,United States
4072470,SWIFT,False,False,False,True,False,grey,True,False,False,False,True,False,grey,True,Switzerland,Switzerland
1893147,Wire Transfer,False,False,False,False,True,grey,True,True,False,False,True,True,grey,False,Switzerland,India
4461177,Wire Transfer,True,True,True,False,False,grey,True,True,False,True,True,True,grey,True,Germany,Brazil
2497039,Crypto,False,True,False,True,False,black,True,True,True,False,True,False,grey,True,Germany,United States
1358845,Wire Transfer,False,False,True,False,False,grey,False,False,False,False,False,True,grey,True,United Kingdom,Germany
4478034,Wire Transfer,False,True,True,True,False,none,False,True,True,False,False,True,black,False,China,United States
3356203,Check,True,True,True,False,True,black,True,False,False,False,True,True,none,True,India,Switzerland
3604709,ACH Transfer,True,False,True,False,True,grey,True,True,False,False,True,False,black,True,United Kingdom,Russia
2620178,Check,False,True,False,True,True,black,True,True,False,False,True,False,none,True,India,Brazil
296240,SWIFT,True,False,True,True,True,black,False,False,True,True,False,True,grey,True,Russia,United Kingdom
1764556,Crypto,True,True,False,False,False,black,False,True,True,False,True,False,black,False,Germany,Switzerland
467508,Crypto,True,True,False,True,False,black,False,True,True,False,False,True,grey,True,Switzerland,Germany
4100127,SWIFT,False,True,False,True,True,black,True,True,False,False,False,True,black,True,Germany,Switzerland
3751058,Wire Transfer,True,True,True,False,False,none,True,False,False,False,True,False,black,True,India,Germany
522314,SWIFT,False,False,False,True,False,grey,False,True,True,True,False,False,grey,False,Switzerland,China
3514463,ACH Transfer,True,False,True,False,False,grey,True,False,True,False,True,True,none,True,India,China
4469634,ACH Transfer,True,True,True,False,False,black,False,True,True,False,True,True,black,True,Switzerland,Russia
4381357,Check,True,False,True,True,True,none,False,True,True,False,True,False,black,False,Germany,India
2209082,ACH Transfer,True,True,False,True,True,black,False,False,False,True,True,False,black,False,Russia,United Kingdom
1530240,Wire Transfer,False,False,True,False,True,grey,False,True,True,True,True,False,grey,True,Switzerland,Germany
2905286,ACH Transfer,True,False,False,True,False,grey,False,False,False,True,True,False,black,True,China,Germany
1798521,Crypto,True,False,True,False,False,black,True,False,False,False,True,True,black,False,United Kingdom,Brazil
2281795,Check,True,True,True,True,False,grey,False,True,True,True,False,False,black,False,India,Brazil
462823,ACH Transfer,False,True,True,True,False,grey,True,False,False,True,False,True,black,True,Brazil,United Kingdom
2853272,Wire Transfer,True,True,True,False,False,black,False,False,False,True,False,True,black,True,India,Brazil
1211693,Check,False,False,True,True,False,none,True,True,True,True,True,False,none,False,Switzerland,Russia
4180305,Check,False,True,False,True,False,none,False,False,False,True,False,False,none,True,India,China
4072310,Wire Transfer,False,True,True,True,True,grey,False,False,False,True,False,True,grey,False,India,Brazil
3467099,ACH Transfer,False,False,False,False,True,grey,True,True,False,False,False,False,black,True,Germany,Germany
1526213,Wire Transfer,True,False,True,True,True,none,False,True,False,False,False,True,none,False,India,United Kingdom
1010347,Crypto,True,True,False,False,False,grey,False,True,True,False,False,True,grey,True,India,India
4156446,Check,False,True,True,True,True,grey,False,False,True,True,True,True,none,True,China,United States
2202846,Wire Transfer,True,True,False,False,False,none,True,False,False,False,False,True,grey,False,Germany,Russia
291818,ACH Transfer,True,False,True,True,True,none,False,False,False,True,True,True,black,True,Germany,United States
1754485,SWIFT,False,True,True,False,False,grey,False,True,True,True,False,False,none,False,Brazil,United States
1941063,Check,True,False,True,True,True,black,True,False,False,False,True,True,none,True,Russia,India
3269308,Wire Transfer,True,False,False,False,False,none,True,False,True,False,True,False,black,False,China,United Kingdom
3887294,ACH Transfer,False,True,True,True,True,black,True,True,False,False,True,True,black,True,Russia,China
3407737,Wire Transfer,True,True,False,False,False,grey,False,False,True,False,False,True,black,True,Brazil,India
3506184,Wire Transfer,True,True,False,True,False,none,False,False,False,True,False,False,grey,False,United Kingdom,United States
3266530,ACH Transfer,False,False,False,True,False,none,True,True,True,False,True,False,none,False,Russia,United Kingdom
4777684,Wire Transfer,True,True,False,True,False,black,False,False,False,False,False,True,black,False,China,Brazil
3152463,SWIFT,False,False,False,True,True,none,False,True,True,True,False,True,none,False,India,Brazil
2594961,Wire Transfer,False,True,False,False,True,grey,True,False,True,True,False,False,black,True,Russia,Germany
320292,ACH Transfer,False,False,True,False,True,none,False,False,False,False,False,True,none,False,Brazil,Russia
3423479,Crypto,False,True,True,False,True,black,False,False,False,True,True,True,none,False,Brazil,Switzerland
3770354,Wire Transfer,False,False,False,False,False,none,False,True,False,True,False,True,black,True,United States,China
2841286,Wire Transfer,False,False,True,True,True,none,True,False,True,True,False,False,none,False,Switzerland,Brazil
4173486,Wire Transfer,True,True,True,False,False,black,False,False,True,False,True,True,none,True,China,China
4154863,Check,False,False,False,True,True,none,False,True,True,True,False,False,black,True,Russia,United Kingdom
4885342,Check,True,False,False,True,True,none,False,False,False,True,False,True,black,True,China,Switzerland
2732939,Wire Transfer,True,True,False,True,True,black,False,False,False,False,True,False,none,True,China,Germany
1412318,Wire Transfer,False,False,True,False,False,none,True,True,False,True,False,False,black,False,China,Switzerland
4046625,ACH Transfer,True,False,True,False,True,black,True,False,False,False,True,True,none,False,Germany,Switzerland
3170448,SWIFT,False,False,True,False,False,grey,False,True,True,False,True,True,none,True,Brazil,Germany
1038694,ACH Transfer,False,False,True,True,True,grey,False,True,True,False,True,True,black,False,Brazil,Russia
4879482,Check,False,True,False,True,True,none,False,True,False,True,True,False,none,False,United States,India
1804330,Crypto,True,True,True,False,True,none,False,False,False,False,True,False,black,False,India,Germany
1095574,ACH Transfer,False,False,False,False,True,black,True,True,True,False,False,False,none,True,Switzerland,Brazil
4881644,SWIFT,True,False,False,False,True,black,False,True,False,True,True,False,black,False,India,China
268556,SWIFT,True,True,False,True,False,black,False,False,True,False,True,True,none,True,Germany,United States
946195,ACH Transfer,True,True,True,False,True,grey,False,True,False,True,False,False,black,True,Brazil,Germany
3391356,Check,True,True,True,True,False,black,False,False,False,False,False,False,black,False,United Kingdom,Germany
1543361,Check,False,True,False,True,True,grey,True,True,False,True,True,True,black,False,China,Germany
4413664,ACH Transfer,False,False,True,True,False,grey,True,False,False,True,False,True,grey,False,China,China
2150386,Wire Transfer,True,False,True,False,False,black,True,True,True,False,False,False,grey,False,Switzerland,Brazil
2692974,Wire Transfer,True,True,False,True,False,black,True,False,False,True,False,True,none,True,Germany,Russia
2593160,Check,False,True,True,False,False,grey,False,True,False,True,True,True,grey,True,China,United States
3512676,Check,True,True,False,False,True,grey,True,False,True,True,True,False,grey,False,United States,United Kingdom
1912972,Wire Transfer,True,False,True,True,True,black,False,True,False,True,True,False,none,False,Germany,Germany
1394231,Crypto,True,True,True,True,True,grey,True,True,True,False,True,False,grey,True,China,India
5136,SWIFT,False,False,False,False,False,grey,False,True,True,True,True,True,black,True,Brazil,Germany
4458668,Check,False,False,True,False,True,black,True,True,False,True,False,False,grey,False,India,Brazil
3170563,ACH Transfer,True,True,False,False,True,grey,False,False,True,True,False,True,none,False,China,United States
3656172,Check,True,False,True,True,False,black,False,False,True,True,True,True,none,True,United States,Switzerland
3219561,Check,False,False,False,True,True,grey,True,False,False,True,True,True,none,False,Brazil,India
1145077,ACH Transfer,True,False,False,False,True,none,False,False,False,False,True,False,grey,True,China,United States
1473347,Crypto,False,True,False,False,False,none,False,True,False,True,False,True,black,True,Switzerland,United Kingdom
2697597,Wire Transfer,True,False,True,False,False,none,True,True,False,True,True,False,none,True,United States,China
2987931,Wire Transfer,True,True,True,True,False,grey,True,False,True,False,False,True,grey,False,Russia,Germany
4221821,ACH Transfer,False,True,False,True,True,none,False,True,False,False,True,False,black,False,Russia,India
1563900,Crypto,False,False,True,True,True,grey,False,False,False,True,False,True,none,True,China,Germany
4389339,Check,False,False,True,False,False,grey,True,False,True,True,False,True,grey,True,United States,United States
574891,Check,False,True,True,False,True,black,True,False,True,True,True,False,grey,False,United Kingdom,China
1540565,ACH Transfer,True,False,False,True,False,grey,True,True,True,False,True,True,black,True,India,Germany
4001477,Crypto,True,True,True,False,False,black,True,True,True,False,True,False,black,True,United States,India
2750131,Wire Transfer,True,True,False,True,True,black,True,False,False,True,False,True,none,False,Russia,Russia
138857,Wire Transfer,True,True,True,False,False,none,True,True,False,False,False,True,none,True,Brazil,Russia
1273065,ACH Transfer,True,True,True,True,False,grey,True,False,False,True,False,True,grey,False,India,Switzerland
1342684,SWIFT,True,True,True,True,True,black,True,True,False,True,False,False,black,False,India,India
775587,Check,False,True,False,True,True,black,False,False,False,True,False,True,none,False,Germany,China
2519658,SWIFT,True,True,False,False,True,grey,False,True,True,True,True,True,black,True,Switzerland,United States
1799272,SWIFT,False,False,False,False,False,none,False,False,True,False,True,True,none,False,United Kingdom,Germany
3657142,ACH Transfer,True,True,True,False,True,black,False,True,False,True,True,True,black,False,China,China
39383,Check,True,True,False,True,False,black,True,False,True,False,False,True,none,True,Switzerland,Switzerland
789305,ACH Transfer,False,False,False,True,False,black,True,True,False,False,True,True,grey,False,Switzerland,United Kingdom
2594498,Wire Transfer,False,False,False,False,False,none,False,False,True,False,False,True,black,False,United States,China
4013035,Crypto,False,False,False,False,True,grey,True,False,True,False,False,False,black,True,United Kingdom,India
3185537,Wire Transfer,True,True,False,True,False,none,True,False,True,False,False,True,grey,False,India,Brazil
4265266,Crypto,True,False,True,True,True,black,True,False,False,False,True,False,black,False,Germany,Germany
2171591,ACH Transfer,True,False,True,True,False,none,True,False,False,False,False,True,none,False,Russia,United States
4928260,SWIFT,False,False,False,False,False,grey,True,False,False,True,True,False,none,True,Brazil,United Kingdom
2310124,Wire Transfer,True,False,False,True,True,grey,False,True,True,False,True,False,none,True,Germany,Switzerland
3874988,Check,True,False,False,False,True,none,True,True,True,False,True,True,grey,False,United Kingdom,Switzerland
2119837,ACH Transfer,False,False,False,True,False,grey,False,True,False,False,True,True,black,False,Russia,Brazil
3993068,Wire Transfer,False,False,False,False,True,black,True,False,True,False,True,True,grey,True,United Kingdom,United Kingdom
4500474,Crypto,True,True,True,False,True,grey,True,False,False,False,True,True,grey,False,Germany,Switzerland
4852072,SWIFT,False,True,True,True,False,grey,False,False,True,False,False,False,black,False,United States,Russia
1518895,ACH Transfer,False,False,False,True,True,none,False,False,True,False,True,False,black,True,Brazil,India
4292144,SWIFT,False,False,True,True,True,none,True,True,True,True,True,False,black,False,Brazil,United States
1110587,SWIFT,False,True,False,True,False,grey,False,True,True,True,True,False,black,False,Germany,China
1922791,ACH Transfer,False,False,True,True,True,grey,False,True,True,False,False,True,none,False,United Kingdom,United Kingdom
1004647,Crypto,True,True,True,True,True,grey,True,False,True,True,False,False,grey,False,China,United Kingdom
4141314,SWIFT,False,False,True,False,True,black,True,True,False,True,False,True,none,True,United Kingdom,India
966951,Crypto,True,True,True,False,False,grey,False,False,False,True,False,True,none,False,Switzerland,Brazil
2440025,ACH Transfer,False,False,True,False,True,black,False,True,True,False,False,False,black,False,Switzerland,India
2712278,ACH Transfer,False,True,True,True,True,black,True,False,False,True,False,False,grey,True,India,Switzerland
2078554,SWIFT,True,True,False,False,False,none,True,False,True,False,True,True,grey,True,United States,Germany
2387649,Crypto,True,False,False,False,False,black,True,True,True,True,False,True,grey,True,Brazil,India
2580165,Check,False,False,True,False,False,none,True,True,True,False,True,False,none,False,China,Germany
4347805,Check,True,False,True,True,True,none,True,False,False,True,True,False,black,True,Switzerland,Germany
4036530,Crypto,True,True,True,False,False,none,True,False,False,False,True,True,none,True,China,Russia
2993869,SWIFT,False,False,False,False,False,grey,True,False,True,False,False,False,none,True,Brazil,Brazil
2752096,ACH Transfer,False,True,True,True,True,grey,True,True,True,True,True,False,none,False,Switzerland,India
4776461,Crypto,False,True,False,True,False,grey,False,True,False,False,False,False,grey,False,Germany,Brazil
2869854,Wire Transfer,False,True,False,True,True,none,True,False,True,False,True,False,grey,True,Brazil,United States
4477929,Wire Transfer,False,False,False,True,False,grey,False,False,True,True,False,False,black,True,United States,Russia
2309017,ACH Transfer,True,False,False,True,True,black,False,False,True,True,False,True,black,True,Switzerland,China
3331315,SWIFT,False,True,True,False,True,grey,True,False,True,True,False,True,none,False,Germany,Russia
2182690,ACH Transfer,False,True,False,False,False,none,True,False,False,False,True,True,none,True,China,China
4406057,Wire Transfer,True,False,True,False,False,none,False,False,False,False,False,True,black,True,Brazil,Brazil
1746285,Wire Transfer,True,True,False,False,True,black,False,True,True,False,False,True,black,True,Russia,United States
812247,SWIFT,True,False,False,True,True,none,True,True,False,True,False,False,black,True,United States,China
3186017,Crypto,False,True,True,True,True,none,True,True,True,False,False,False,none,True,United States,India
1206051,ACH Transfer,True,True,True,False,True,none,False,True,False,False,True,False,none,True,United States,United Kingdom
4712032,ACH Transfer,False,True,False,False,True,none,False,True,True,True,True,False,grey,False,United States,Russia
4429470,ACH Transfer,False,True,True,True,False,black,True,True,False,True,True,True,black,False,Germany,Russia
704526,SWIFT,False,True,False,False,False,grey,True,False,True,False,True,False,black,False,Germany,United States
1821534,ACH Transfer,False,True,False,False,False,black,False,True,True,False,True,False,grey,True,Switzerland,India
313320,Crypto,False,True,False,False,True,black,True,False,False,False,False,True,none,True,Russia,China
3132479,ACH Transfer,False,False,False,False,False,none,True,True,True,True,False,False,black,False,Brazil,Russia
315485,SWIFT,True,True,False,True,True,grey,False,False,False,True,False,False,none,True,Switzerland,Brazil
1763012,Crypto,True,True,True,False,False,grey,True,True,False,False,True,False,black,True,Switzerland,Russia
4544669,Wire Transfer,False,True,False,False,True,grey,False,True,False,True,False,True,none,False,United States,Switzerland
4700680,Crypto,False,False,False,True,False,grey,True,False,True,False,True,False,black,True,United States,Switzerland
3040089,Wire Transfer,False,False,False,True,True,grey,False,False,False,True,True,True,black,False,Brazil,Russia
2717484,SWIFT,True,False,True,True,True,black,False,False,False,False,True,True,grey,True,United States,Russia
3507333,Check,False,False,True,False,False,grey,True,False,True,False,True,False,none,False,Russia,China
2239423,ACH Transfer,True,False,True,True,False,black,False,False,False,True,False,False,black,False,Germany,United Kingdom
4604212,Crypto,True,True,False,True,False,none,False,False,False,False,True,False,black,True,Russia,Brazil
721481,SWIFT,True,False,True,False,True,black,False,False,False,True,False,False,none,True,Germany,United Kingdom
4372176,Crypto,True,False,True,False,False,none,False,True,False,True,True,True,none,False,United Kingdom,Switzerland
1993040,Wire Transfer,True,True,False,False,False,black,False,False,False,True,True,False,grey,False,Russia,United Kingdom
3202256,Check,False,False,True,True,True,none,True,True,False,False,True,False,black,False,United Kingdom,Russia
2536432,Crypto,True,False,False,False,True,none,True,True,False,False,True,True,black,False,Russia,India
3441252,Wire Transfer,True,False,False,True,True,black,True,True,True,True,True,True,grey,False,United Kingdom,United Kingdom
3609500,Check,False,False,False,False,False,black,False,False,False,True,True,False,grey,False,India,Switzerland
4136172,Wire Transfer,False,True,True,False,True,grey,False,True,True,False,True,False,grey,False,China,Brazil
4914606,Wire Transfer,True,False,False,True,False,black,True,False,False,True,True,False,grey,True,China,United States
4432936,Check,True,False,True,True,False,none,True,False,True,False,True,False,black,False,Russia,United States
